mejor_pareja,2.046
amanecer_espectacular,1.536
video_divertido,0.078
dibujo_animado,0.035
mar_sedoso,0.016
hombres_jóvenes,0.009
pared_decorada,0.141
centro_mayores,0.131
cultura_antigua,-0.008
letreros_curiosos,-0.021
plano_difuso,-0.044
derecho_penal,-0.276
lenceria_sensual,0.196
universidad_catolica,0.098
mensaje_subliminal,0.031
teatro_ciego,-0.386
edad_antigua,0.021
minorías_sexuales,0.034
arbol_mágico,-0.031
hermoso_día,0.986
piedra_rústica,0.003
obra_personal,0.052
alojamiento_tranquilo,0.33
iglesia_ortodoxa,0.13
mujeres_hermosas,0.238
retrato_desconocido,-0.116
visiÓn_estratÉgica,0.008
guitarras_electricas,-0.036
parque_extremo,-0.002
mujeres_bellas,0.238
antigua_capital,-0.004
moda_real,-0.019
ciudad_frágil,-0.078
acción_exterior,0.246
vaca_loca,0.004
salto_chico,0.25
día_histórico,0.079
casas_pequeñas,-0.078
alimentación_saludable,0.339
metal_gótico,-0.041
colegio_oficial,0.132
árbol_pequeño,0.009
calles_pavimentadas,-0.008
mujer_atractiva,0.802
busto_grande,0.316
desarrollo_economico,0.031
pájaro_tropical,-0.056
realismo_metafísico,-0.031
ayuda_espiritual,0.067
idea_creativa,1.061
danza_musical,0.067
gobierno_austero,0.018
efecto_natural,0.447
velero_escuela,0.125
palacios_reales,0.029
proceso_penal,-0.138
sangre_fresca,-0.052
amor_joven,2.121
policía_judicial,0.049
alto_pino,-0.062
parque_ecologico,-0.035
catolicismo_popular,0.004
tormenta_tropical,-0.132
bosque_infinito,-0.028
calles_mojadas,-0.002
aves_nativas,0.002
estacion_arte,0.25
sagrado_descendimiento,0.07
flamenco_comun,-0.041
jóvenes_discapacitados,0.019
cuerpo_celeste,0.583
nino_feliz,0.902
final_copa,-0.13
sorpresa_especial,0.513
comunicación_visual,-0.07
banco_vacío,0.152
plano_entero,0.057
días_contentos,0.199
panorama_romantico,0.578
medicina_natural,0.463
hermosa_niña,0.48
jornadas_quijotescas,-0.07
camino_solitario,-0.278
arquitectura_historica,0.035
ambiental_bar,-0.008
pintura_mixta,-0.023
cosmetica_natural,0.224
altas_montañas,0.025
equilibrio_inestable,-0.069
hojas_caidas,-0.01
costa_grande,1.458
mala_mujer,-0.714
recuerdos_familiares,0.125
retrato_exteriores,0.004
arcos_dorados,0.123
animal_escondido,-1.917
alta_marea,0.065
boca_loca,-0.002
agua_tóxica,-0.062
plano_urbano,0.032
