tutti_noi,0.047
resistenza_popolare,0.508
caffe_luce,-0.007
legame_affettivo,0.202
ragù_bolognese,0.014
piazza_grande,0.582
massimo_torre,0.193
tutti_fratelli,0.035
casa_sano,0.435
fiore_antico,0.09
rami_nudi,-0.068
pelle_chiara,0.084
occhi_belli,0.665
luce_antica,-0.008
fortezza_vecchia,0.021
lungo_volo,-0.042
sopra_castello,-0.011
pensiero_fisso,-0.266
bosque_infinito,-0.028
energia_naturale,-0.053
parte_inferiore,-0.125
pieno_giorno,0.025
sedia_antica,-0.013
splendida_luce,0.517
tradicion_religiosa,-0.01
modella_bellissima,0.507
vite_parallele,-1.031
carcere_abbandonato,-0.703
mercato_usato,0.021
amore_platonico,1.227
casa_solitaria,-0.028
energia_creativa,0.164
città_vuota,0.07
nati_vita,0.043
ingresso_monumentale,0.094
luce_pace,-0.03
nudo_body,-0.015
ragazza_triste,-1.286
città_medioevale,-0.003
monte_nudo,-0.068
favorite_pose,0.035
belle_mente,0.535
gatto_assonnato,-0.127
particolare_foglia,0.006
incidente_aereo,0.078
manifestazione_precari,0.047
acquario_cattolica,0.098
pesce_lesso,-0.125
antica_filanda,0.029
buone_vacanze,0.199
forma_strana,-0.005
grande_amore,1.831
fine_luglio,0.25
bella_città,0.363
cielo_chiaro,0.668
stoviglie_biodegradabili,0.196
vero_vino,0.185
busto_grande,0.566
uscita_milano,-0.271
galleria_sordi,-0.098
maggiore_chiesa,0.094
bel_caffe,0.252
spettacoli_teatrali,0.015
abbigliamento_tradizionale,0.062
pelle_nuda,-0.015
fuoco_sacro,0.141
sguardo_forte,0.003
grande_giro,0.353
pioggia_torrenziale,-0.021
acqua_caldo,0.037
vacca_sacra,0.07
alta_energia,0.143
santa_luce,0.165
ostia_antica,-0.004
forte_luce,0.043
oli_essenziali,0.058
fauna_selvatica,-0.113
possibile_tutto,0.351
bella_dance,0.363
via_lunga,-0.042
esaurimento_nervoso,-0.625
testa_bassa,-0.3
compagnia_teatrale,0.015
elezioni_anticipate,-0.005
cavallo_goloso,0.013
sorriso_meraviglioso,1.078
case_disabitate,-0.125
sguardo_cattivo,-0.745
massimo_volume,0.188
venaria_reale,-0.009
nel_buio,-0.083
antiche_mura,-0.004
cucina_moderna,0.018
particolare_tavola,0.006
parcheggio_disabili,-0.281
chiostro_grande,0.364
vecchio_specchio,0.168
brutto_anatroccolo,-0.168
lago_vecchio,0.021
belle_fiore,0.524
paste_dolci,0.195
oggetto_transizionale,0.047
gente_interessante,0.07
fenomeni_naturali,-0.026
signora_bella,0.732
capelli_scuri,-0.062
tangenziale_ovest,0.001
piccolo_amico,-0.111
luce_cinerea,-0.023
mercato_antiquario,-0.013
costa_grande,0.29
vetro_sporco,-0.263
unica_fede,0.562
fortezza_medioevale,-0.003
grande_premio,1.707
salto_mortale,-0.334
dominio_assoluto,-0.059
treni_storici,0.035
alta_marea,0.065
dolce_pasticceria,0.195
deliri_notturni,0.004
tavola_rotonda,0.024
sfondo_sfocato,-0.266
contro_luce,-0.514
campo_coltivato,0.068
monte_sereno,-0.024
chiesa_distrutta,-0.07
tempo_zero,-0.109
gran_lavoratore,-0.054
edilizia_popolare,0.254
infinità_finita,0.07
tempi_lunghi,-0.042
sabbia_dorata,0.123
croce_uomo,-0.445
croce_cristiana,-0.274
tempo_nuvoloso,-0.008
giornata_uggiosa,-0.391
convento_abbandonato,-0.098
pittura_estrema,-0.002
laghi_naturali,-0.026
piazzetta_reale,-0.019
vizi_capitali,0.042
gran_felicità,1.737
sinistra_democratica,0.058
casa_alta,0.025
vita_straordinaria,0.093
anni_passati,-0.015
biscotti_secchi,-0.057
donna_contemporanea,0.003
occhi_lucidi,0.292
tutto_cuore,0.132
uno_band,0.067
valencia_grande,0.364
felicità_ritrovata,1.758
miele_amaro,-0.489
sculpture_monumentale,0.094
presidio_permanente,-0.196
forte_realtà,0.042
super_ferro,0.297
santa_morte,0.125
fiera_sposi,0.022
giorno_triste,-1.286
pinup_moderna,0.018
ciglia_lunghe,-0.021
vicolo_antico,-0.004
