старый_порт,0.021
обнаженная_женщина,0.117
короткий_хвост,-0.155
битое_стекло,-0.280
мировая_война,-0.146
старые_авто,0.021
экологическая_тропа,-0.035
модная_одежда,0.039
старые_автомобили,0.021
красивые_листья,0.488
Литературная_премия,0.104
лишний_вес,-0.250
Последний_звонок,-0.068
Выразительный_взгляд,0.062
красивая_пара,0.977
праздничное_украшение,0.250
красивый_цветок,1.024
серебряная_свадьба,0.018
маленький_мальчик,-0.111
православная_инициатива,0.200
высшее_образование,0.180
святая_вода,0.128
золотая_листва,0.123
игровая_комната,-0.188
полярный_круг,-0.141
морозный_воздух,-0.151
Экологическая_тропа,-0.035
ядовитый_гриб,-0.205
старая_лодка,0.021
исторический_город,0.035
крупный_план,0.122
хорошее_настроение,0.353
Редкие_облака,-0.059
наружная_реклама,0.004
солнечное_настроение,0.125
маленькие_собачки,-0.078
открытый_рот,-0.053
мужской_портрет,-0.003
Свадебный_банкет,0.021
Наружная_реклама,0.004
чудесная_погода,0.281
Интересное_положение,0.141
старинные_здания,0.035
пасмурный_день,-0.266
счастливая_семья,0.449
Световая_кисть,-0.057
солнечный_портрет,0.125
красивая_природа,1.027
здоровое_питание,0.214
Божией_Матери,0.001
горячие_камни,0.017
красивый_свет,1.017
световая_кисть,-0.057
морозная_свежесть,-0.302
счастливый_ребенок,0.902
молодая_женщина,0.009
дорогие_подарки,0.750
творческие_мастерские,0.035
виниловые_наклейки,-0.125
главный_вокзал,0.011
исторический_памятник,0.074
лысые_кошки,-0.184
пожилая_женщина,0.125
православный_храм,0.065
большое_путешествие,0.103
дикая_кошка,-0.094
базовый_лагерь,-0.338
беременная_женщина,-0.039
праздничное_оформление,0.250
красивые_люди,0.488
полезные_ископаемые,0.125
золотой_состав,-0.004
православный_собор,0.161
Длинная_выдержка,-0.062
художественный_портрет,0.193
Старые_книги,0.021
активные_продажи,-0.005
Обнаженная_натура,0.468
предметная_съёмка,-0.068
красивая_девушка,0.980
большая_выдержка,-0.062
Бездонное_озеро,-0.006
удалённая_работа,0.008
красивые_подарки,1.477
красивые_деревья,0.488
здоровая_еда,0.428
игристое_вино,0.008
домашних_животных,0.250
эксклюзивный_проект,-0.159
маленький_малыш,-0.078
Старые_газеты,0.021
Свадебный_Банкет,0.021
Старая_деревня,0.021
прямые_поставки,0.025
умная_девушка,0.300
елочная_игрушка,-0.004
Большая_библиотека,0.080
Красивый_вид,0.250
Хороший_фотограф,0.485
георгиевская_лента,0.001
старая_казань,0.021
маленький_ребенок,0.003
Дикая_мята,-0.021
секретный_объект,0.038
радостное_настроение,0.250
виниловые_Наклейки,-0.125
Старые_открытки,0.021
красивые_глаза,1.165
красива_природа,1.027
заснеженный_лес,0.013
Большая_книга,0.031
красивая_женщина,0.488
будущая_мама,0.098
Вечная_память,0.042
солнечный_день,0.259
маленькая_девочка,-0.111
последний_звонок,-0.068
католический_собор,0.226
немое_кино,-0.029
красивые_девушки,0.488
золотое_кольцо,-0.008
рождественские_чтения,-0.500
благотворительный_фонд,0.261
очаровательная_девочка,0.605
православный_монастырь,0.065
серебряные_струи,0.018
оригинальные_подарки,-0.062
Каменный_мост,0.008
старые_дома,0.021
