große_elbstraße,0.040
saubere_energie,0.211
kleine_figuren,-0.078
orthodoxer_priester,0.065
sexy_beine,0.453
steinerne_brücke,0.008
globale_verantwortung,-0.062
warm_wasser,0.023
passives_einkommen,0.024
alter_feuerwehr,0.021
erfolgreiche_integration,0.446
bayerische_landtagswahl,0.310
leuchtende_nachtwolken,0.070
beste_frau,0.406
leere_raum,0.141
liebe_katze,0.500
lecker_essen,0.500
kurze_pause,-0.153
bewegende_wolken,0.065
einzelnes_tier,-0.277
dunkles_haar,-0.062
kleines_mädchen,-0.111
wandelndes_blatt,0.070
altes_radio,0.021
sozialdemokratische_partei,0.071
gewöhnlicher_schneeball,0.004
junges_mädchen,0.022
natur_ereignisse,-0.026
ewige_stadt,0.019
christliche_religion,0.035
christlicher_garten,0.035
gute_architektur,0.353
altes_eisen,0.021
letzter_sonnenstrahl,-0.130
organische_architektur,0.044
alte_museum,0.021
törichte_jungfrau,0.156
gewöhnliches_johanniskraut,0.004
bunte_tür,0.003
welke_blätter,-0.125
automobile_motorshow,0.023
moderne_mode,0.099
echte_kröten,-0.009
süße_Überraschung,0.320
alte_autos,0.021
süße_kinder,0.643
radialer_weichzeichner,-0.001
weiches_licht,-0.017
licht_spektakel,-0.014
schlechte_stimmung,-0.357
zeitgenössische_musik,0.158
böse_welt,-0.406
trübes_wetter,-0.008
große_bäume,0.040
schönes_haus,0.488
alte_gitarre,0.021
freie_wildbahn,0.172
alte_dom,0.021
alte_mode,0.105
großer_zeh,0.115
pure_natur,0.115
goldener_nebel,0.123
neugeborenes_kind,0.012
kleine_beere,-0.078
schöne_ostern,0.977
werdende_eltern,0.098
großer_respekt,1.457
knorriger_baum,-0.031
schlechte_sicht,-0.612
gemeiner_spindelstrauch,-0.554
erwachsene_menschen,0.118
westliche_keiljungfer,0.001
ungeputzte_fenster,-0.078
junge_freunde,0.519
dunkle_wolken,-0.062
schwere_zeiten,-0.013
innere_altstadt,0.029
großer_kurfürst,0.040
goldener_herbst,0.123
ampel_kreuzung,0.027
alte_hof,0.021
große_treppe,0.040
blumen_hintergrund,0.007
bunte_blumen,0.003
altes_dorf,0.021
elektrische_feld,-0.036
technische_probleme,0.053
rare_vogel,-0.130
junge_mädchen,0.022
berliner_mauerreste,-0.033
heilige_drei,0.062
instant_sonne,-0.026
direkter_blick,0.050
junge_dame,0.024
echte_demokratie,-0.009
frohe_erwartung,0.479
harte_arbeit,-0.109
junge_teams,0.009
historisch_monument,0.075
geschlossene_anstalt,-0.144
wartende_hunde,0.031
christliche_kirche,0.035
kreative_klasse,0.375
moderne_tradition,0.045
grosses_heupferd,0.088
leuchtende_stadt,0.031
große_augen,0.234
fair_rollercoaster,0.029
letzter_versuch,-0.034
frohe_botschaft,0.239
geiles_zeug,0.068
toller_hund,0.229
nackte_mädchen,-0.031
kluge_jungfrau,0.441
gesunde_ernährung,0.214
trübe_aussichten,-0.008
berliner_regierungsviertel,0.083
große_moschee,0.115
großer_wald,0.040
schöne_natur,1.027
heiße_quellen,0.017
junge_gesichter,0.009
sexy_figur,0.391
alte_musik,0.196
große_freude,1.393
alte_molkerei,0.021
super_stimmung,0.297
natur_sand,-0.026
großer_tiergarten,-0.041
moderne_stadt,0.018
natur_bruecke,-0.026
kleines_boot,-0.078
exotische_pflanzen,0.125
heilig_kreuz,0.125
elegante_mode,0.494
engel_marmor,0.254
lachendes_kind,0.504
kleine_menschen,-0.056
elegant_kleid,0.432
junge_wirtschaft,0.081
alte_mauer,0.183
ehemalige_schule,-0.010
bunte_kleidung,0.003
seltsame_früchte,-0.003
altes_museum,0.021
heilige_schrift,0.062
einsame_wanderung,-0.152
alte_ziegelei,0.021
sexy_körper,0.196
europäische_wildkatze,-0.027
beste_stadt,0.406
alte_wohnung,0.021
tief_abgrund,0.025
hessischer_ministerpräsident,0.034
nasse_kleidung,-0.002
junge_leute,0.009
beste_freundin,0.500
schöne_nase,0.995
mittlere_brücke,-0.022
bedrohte_tiere,-0.196
gesunde_gemeinde,0.214
große_schuhe,0.115
autonomes_kulturzentrum,0.014
cooler_drink,0.328
linkes_ohr,-0.059
schönste_stadt,0.250
schwebender_ring,-0.106
zweifleckiger_warzenkäfer,-0.125
sprung_freude,-0.250
schwangere_auster,-0.039
goldener_apfel,0.123
essbarer_tiergarten,-0.053
guten_zweck,0.705
steinerner_adler,0.008
bunte_tulpen,0.003
auswaertiges_amt,-0.082
mittelalterlicher_markt,-0.003
schönes_fleckchen,0.828
junge_nationaldemokraten,0.013
moderne_brücke,0.018
stille_zeit,0.216
bayerischer_verdienstorden,0.169
einsame_insel,-0.152
spontan_portrait,-0.082
hohe_sicherheit,0.575
junge_solisten,0.009
nahaufnahme_blume,0.043
einzelne_person,-0.068
altes_auto,0.021
freudige_erwartung,-0.133
totes_gebirge,-0.105
böhmische_straße,-0.023
alte_oper,0.021
alte_mainbrücke,0.029
gesunde_küche,0.214
orthodoxe_kirche,0.065
bipolare_störung,-0.110
letzte_ruhe,-0.130
lecker_eis,0.516
liebe_mama,0.755
wilde_kaninchen,-0.272
offener_brief,-0.053
schwierige_situationen,-0.238
böse_hexe,-0.906
verdaechtiger_gegenstand,-0.423
alte_saline,0.021
bedingungsloses_grundeinkommen,-0.115
gefärbtes_wasser,-0.062
höchste_sicherheitsstufe,0.276
lange_reihe,-0.021
stille_hoffnung,0.730
technische_universität,0.026
löslicher_kaffee,-0.013
grosser_riese,0.080
traditionelle_medizin,0.141
alte_kapelle,0.021
verlorene_liebe,-0.330
dickes_ding,-0.001
technische_dokumentation,0.026
moderne_fassade,0.037
altes_krankenhaus,0.066
schöne_keramik,0.488
dreckiger_spiegel,-0.275
verrückte_welt,-0.252
junge_schwalben,0.009
verschiedene_orte,-0.015
liebe_grüße,0.250
alter_kran,0.071
leichter_regen,-0.007
heilige_nacht,0.125
heiliger_vater,0.062
weissliche_zistrose,0.088
elegante_kleidung,0.216
katholische_kirchengemeinde,0.130
letzter_abend,-0.034
manische_depression,-1.957
leere_wand,0.141
moderne_architektur,0.018
bester_freund,1.328
bedeckter_himmel,-0.250
dargebotene_hand,0.152
super_serie,0.297
moderne_gebäude,0.018
stille_erwartung,0.230
lachendes_mädchen,0.503
schöne_landschaft,0.977
alte_straße,0.046
körperliche_unversehrtheit,-0.002
herzliche_grüße,0.216
bunte_streusel,0.003
elektrischer_antrieb,-0.073
kleine_kirche,-0.078
letzte_bastion,-0.034
reine_haut,0.033
altes_schild,0.043
alte_schönhauser,1.043
junge_menschen,0.009
letzter_auftritt,-0.034
harte_männer,-0.054
frohe_ostern,0.648
alt_industrie,0.121
stehender_buddha,-0.080
kleine_schwester,-0.056
höhere_schule,0.047
kreative_stadt,0.160
alte_nikolaikirche,0.021
tolle_leute,0.115
hydraulische_rettungsgeräte,0.011
kleine_theater,-0.078
kurzer_minirock,-0.102
kleines_tier,-0.297
kleines_meer,-0.161
gute_musik,0.858
katholische_akademie,0.199
senioren_team,0.065
gross_baum,0.023
kleines_kind,-0.156
alte_steine,0.021
bunte_republik,0.003
erwachsener_mann,0.118
gefärbte_wolle,-0.031
alte_sorge,0.043
geteilte_freude,1.172
gute_zeit,0.786
junges_pärchen,0.019
alte_automobile,0.021
sexy_männer,0.196
nackte_frau,0.117
großes_interesse,0.733
altes_postamt,0.029
glückliches_paar,0.398
alte_uhr,0.021
arme_frau,-0.181
grausame_töchter,-0.571
ewige_liebe,1.141
still_light,0.175
kleiner_hund,-0.335
schöne_musik,1.130
frisches_gemüse,-0.052
alte_fabrik,0.021
autonome_nationalisten,0.011
